"image href","image src","job_link","job_link href","company-name","salary","location","time","time 2","time 3","time 4","welfare","welfare 2","welfare 3","apply-button href"
"https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F169%2F232621careerviet-logo-withtagline.png&w=256&q=75","Frontend Developer (ReactJS, Next.js) (6 tháng)","https://careerviet.vn/vi/tim-viec-lam/frontend-developer-reactjs-next-js-6-thang.35C739B2.html","CareerViet","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C739B2"
"https://careerviet.vn/vi/nha-tuyen-dung/careerviet.35A4E9A9.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F169%2F232621careerviet-logo-withtagline.png&w=256&q=75","Senior IT Engineer","https://careerviet.vn/vi/tim-viec-lam/senior-it-engineer.35C739AC.html","CareerViet","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","15-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C739AC"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-hoa-sen.35A508D7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F8151%2F114419logohoasen.jpg&w=256&q=75","Chuyên gia ERP Oracle (Kỹ thuật/Database)","https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-erp-oracle-ky-thuat-database.35C70C3E.html","Công ty Cổ phần Tập đoàn Hoa Sen","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","22-05-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Phụ cấp","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C70C3E"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hai-bon-bay.35A91C9F.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F275359%2F247%20Logos%202021_no%20code-02.png&w=256&q=75","SENIOR PRODUCT OWNER (PRODUCT MANAGER) – TMS","https://careerviet.vn/vi/tim-viec-lam/senior-product-owner-product-manager-tms.35C6FA77.html","Công Ty Cổ Phần Hai Bốn Bảy","Lương: 50 Tr - 100 Tr VND","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FA77"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viettel-cht.35A87FE7.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F235239%2F101926logo-viettel-idc-mau-1.png&w=256&q=75","Network Engineer","https://careerviet.vn/vi/tim-viec-lam/network-engineer.35C6FD37.html","Công ty TNHH Viettel - CHT","Lương: Cạnh tranh","Hà Nội","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD37"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Chuyên gia Giải pháp HRM","https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-giai-phap-hrm.35C6FD0B.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD0B"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Security Architect","https://careerviet.vn/vi/tim-viec-lam/security-architect.35C6FD49.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD49"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","IoT Solutions Architect","https://careerviet.vn/vi/tim-viec-lam/iot-solutions-architect.35C6FD15.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD15"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-dau-tu-tm-va-phat-trien-cong-nghe-fsi.35A7E894.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot0%2F196500%2F150852logofsi_-01.png&w=256&q=75","Trưởng phòng Tư vấn Giải pháp Phần mềm","https://careerviet.vn/vi/tim-viec-lam/truong-phong-tu-van-giai-phap-phan-mem.35C6FAD6.html","Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FAD6"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Core Banking Expert / Senior Core Banking Architect","https://careerviet.vn/vi/tim-viec-lam/core-banking-expert-senior-core-banking-architect.35C6FCE5.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FCE5"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hai-bon-bay.35A91C9F.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F275359%2F247%20Logos%202021_no%20code-02.png&w=256&q=75","PRODUCT MANAGER (CRM DOMAIN)","https://careerviet.vn/vi/tim-viec-lam/product-manager-crm-domain.35C6FA76.html","Công Ty Cổ Phần Hai Bốn Bảy","Lương: 50 Tr - 100 Tr VND","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FA76"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Senior Mobile Architect","https://careerviet.vn/vi/tim-viec-lam/senior-mobile-architect.35C6FD47.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD47"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","CRM Solutions Expert / Senior CRM Consultant","https://careerviet.vn/vi/tim-viec-lam/crm-solutions-expert-senior-crm-consultant.35C6FCF1.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FCF1"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hai-bon-bay.35A91C9F.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F275359%2F247%20Logos%202021_no%20code-02.png&w=256&q=75","PRODUCT MANAGER (SENIOR PO) - HRM DOMAIN","https://careerviet.vn/vi/tim-viec-lam/product-manager-senior-po-hrm-domain.35C6FA75.html","Công Ty Cổ Phần Hai Bốn Bảy","Lương: 50 Tr - 100 Tr VND","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FA75"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-viot-energy-efficiency-platform.35A90781.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F269953%2F134206veep_logo.jpg&w=256&q=75","Chuyên Viên Kế Toán - Tài Chính","https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-tai-chinh.35C6FD86.html","CÔNG TY CỔ PHẦN VIOT ENERGY EFFICIENCY PLATFORM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD86"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Senior Agile Project Manager","https://careerviet.vn/vi/tim-viec-lam/senior-agile-project-manager.35C6FD52.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD52"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Enterprise Architect","https://careerviet.vn/vi/tim-viec-lam/enterprise-architect.35C6FCFD.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FCFD"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","Head of PMO / PMO Expert","https://careerviet.vn/vi/tim-viec-lam/head-of-pmo-pmo-expert.35C6FD07.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD07"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-galaxy-digital-holdings.35A9FEAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot6%2F333226%2F1605141-1_gdh_logo_rgb-01.png&w=256&q=75","ERP Solutions Expert / Senior ERP Consultant","https://careerviet.vn/vi/tim-viec-lam/erp-solutions-expert-senior-erp-consultant.35C6FD02.html","CÔNG TY TNHH GALAXY DIGITAL HOLDINGS","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","01-06-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6FD02"
"https://careerviet.vn/vi/nha-tuyen-dung/teamwork-vietnam-ltd.35A5AF09.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F50697%2F163240logo-teamwork-signature-versionoutlook-002.png&w=256&q=75","SAP BASIS CONSULTANT (Juniors / Mid-Level / Seniors)","https://careerviet.vn/vi/tim-viec-lam/sap-basis-consultant-juniors-mid-level-seniors.35C7145C.html","Teamwork Vietnam Ltd","Lương: 13 Tr - 60 Tr VND","Hồ Chí Minh","Hạn nộp:","30-09-2026","Cập nhật:","03-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7145C"
"https://careerviet.vn/vi/nha-tuyen-dung/tap-doan-ct-group-viet-nam.35A4FA58.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F4440%2F111446lg-002.png&w=256&q=75","Giám Đốc Phát Triển Kinh Doanh","https://careerviet.vn/vi/tim-viec-lam/giam-doc-phat-trien-kinh-doanh.35C734E7.html","Tập Đoàn CT Group Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","03-05-2026","","","","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C734E7"
"https://careerviet.vn/vi/nha-tuyen-dung/cty-bioturing.35A9B9D1.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F315601%2F90344logo.jpg&w=256&q=75","Senior Sales Assistant (B2B SaaS)","https://careerviet.vn/vi/tim-viec-lam/senior-sales-assistant-b2b-saas.35C6A704.html","Cty BioTuring","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6A704"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cp-vang-bac-da-quy-phu-nhuan-pnj.35A4FCAA.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F5034%2F183523logoslogan-nenxanh-converted.jpg&w=256&q=75","Senior QC (Automation)","https://careerviet.vn/vi/tim-viec-lam/senior-qc-automation.35C6A65E.html","Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6A65E"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-greystone-data-systems-viet-nam.35A4FC70.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F4976%2F114638greystonevn_logo.png&w=256&q=75","Machine Learning Engineer","https://careerviet.vn/vi/tim-viec-lam/machine-learning-engineer.35C713A2.html","Công ty TNHH Greystone Data Systems Việt Nam","Lương: 12 Tr - 25 Tr VND","Hồ Chí Minh","Hạn nộp:","12-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C713A2"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-greystone-data-systems-viet-nam.35A4FC70.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F4976%2F114638greystonevn_logo.png&w=256&q=75","Kỹ Sư Lập Trình Firmware","https://careerviet.vn/vi/tim-viec-lam/ky-su-lap-trinh-firmware.35C713A3.html","Công ty TNHH Greystone Data Systems Việt Nam","Lương: 11 Tr - 15 Tr VND","Hồ Chí Minh","Hạn nộp:","11-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C713A3"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-greystone-data-systems-viet-nam.35A4FC70.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F4976%2F114638greystonevn_logo.png&w=256&q=75","Software Engineer","https://careerviet.vn/vi/tim-viec-lam/software-engineer.35C713A1.html","Công ty TNHH Greystone Data Systems Việt Nam","Lương: 12 Tr - 25 Tr VND","Hồ Chí Minh","Hạn nộp:","11-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C713A1"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-day-cap-dien-viet-nam-cadivi.35A9F6B1.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot5%2F331185%2F223529cadivi_slogan.png&w=256&q=75","Trưởng nhóm Bảo mật & An toàn CNTT","https://careerviet.vn/vi/tim-viec-lam/truong-nhom-bao-mat-an-toan-cntt.35C72547.html","CÔNG TY CỔ PHẦN DÂY CÁP ĐIỆN VIỆT NAM - CADIVI","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","17-05-2026","Cập nhật:","02-05-2026","Chế độ bảo hiểm","Du Lịch","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C72547"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phat-trien-cong-nghe-mien-nam.35A6F543.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot1%2F134211%2F84940logo-td.final.xp.png&w=256&q=75","Nhân Viên Giám Sát Thi Công/ Triển Khai Dự Án (Autocad)","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-giam-sat-thi-cong-trien-khai-du-an-autocad.35C73439.html","CÔNG TY TNHH PHÁT TRIỂN CÔNG NGHỆ MIỀN NAM","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","25-05-2026","Cập nhật:","02-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C73439"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-seah-m-s-viet-nam.35A9B177.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F313463%2F141309picture1.png&w=256&q=75","IT Senior Staff","https://careerviet.vn/vi/tim-viec-lam/it-senior-staff.35C7342A.html","CÔNG TY TNHH SEAH M&S VIỆT NAM","Lương: Cạnh tranh","Bà Rịa - Vũng Tàu","Hạn nộp:","24-05-2026","Cập nhật:","02-05-2026","Chế độ bảo hiểm","Phụ cấp","Đồng phục","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C7342A"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nha-khoa-my-auris.35A9F363.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot9%2F330339%2F103045logover.png&w=256&q=75","Nhân viên Digital Marketing","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-digital-marketing.35C6F5F4.html","Công Ty TNHH Nha Khoa My Auris","Lương: 15 Tr - 22 Tr VND","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","01-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6F5F4"
"https://careerviet.vn/vi/nha-tuyen-dung/visingpack-packing-industries-ltd.35A500AF.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F6063%2FLOGO.jpg&w=256&q=75","NHÂN VIÊN CHUYỂN ĐỔI SỐ","https://careerviet.vn/vi/tim-viec-lam/nhan-vien-chuyen-doi-so.35C6F62F.html","Visingpack Packing Industries Ltd.","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","01-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6F62F"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-tnhh-acer-viet-nam.35A89A0D.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot3%2F241933%2Flogo%20Acer%20-%20110326.png&w=256&q=75","Product Trainer /Chuyên Viên Huấn Luyện Sản Phẩm","https://careerviet.vn/vi/tim-viec-lam/product-trainer-chuyen-vien-huan-luyen-san-pham.35C6F54B.html","Công ty TNHH Acer Việt Nam","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","30-05-2026","Cập nhật:","01-05-2026","Chế độ bảo hiểm","Du Lịch","Chế độ thưởng","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C6F54B"
"https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-deo-ca.35A87796.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployer_folders%2Flot0%2F233110%2F145058logocareer.png&w=256&q=75","KIỂM SOÁT NỘI BỘ - MẢNG ME & CÔNG NGHỆ","https://careerviet.vn/vi/tim-viec-lam/kiem-soat-noi-bo-mang-me-cong-nghe.35C71298.html","Công Ty Cổ Phần Tập Đoàn Đèo Cả","Lương: 20 Tr - 30 Tr VND","Hồ Chí Minh","Cập nhật:","01-05-2026","","","Laptop","Chế độ bảo hiểm","Phụ cấp","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71298"
"https://careerviet.vn/vi/nha-tuyen-dung/teamwork-vietnam-ltd.35A5AF09.html","https://careerviet.vn/_next/image?url=https%3A%2F%2Fimages.careerviet.vn%2Femployers%2F50697%2F163240logo-teamwork-signature-versionoutlook-002.png&w=256&q=75","IT Engineer SAP Basis SysAdmin","https://careerviet.vn/vi/tim-viec-lam/it-engineer-sap-basis-sysadmin.35C71363.html","Teamwork Vietnam Ltd","Lương: Cạnh tranh","Hồ Chí Minh","Hạn nộp:","31-07-2026","Cập nhật:","01-05-2026","Laptop","Chế độ bảo hiểm","Du Lịch","https://careerviet.vn/vi/jobseekers/jobs/apply?job_id=35C71363"
