"img_job_card href","sc-cHHTbD src","sc-cdaca-d","sc-cpgxJx","sc-cpgxJx href","sc-dauhQT","sc-jNUliw","sc-lccgLh","sc-bXWnss","sc-bXWnss 2","sc-bXWnss 3","sc-bXWnss 4"
"https://www.vietnamworks.com/ky-su-quan-ly-du-an--2030531-jv?source=searchResults&searchType=2&placement=2030831&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Quản Lý Dự Án","Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong-vnpt-technology-c199353","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Kỹ Thuật Cơ Sở Hạ Tầng","Viễn Thông","","+3"
"https://www.vietnamworks.com/ky-su-giai-phap-solution-engineer-2030526-jv?source=searchResults&searchType=2&placement=2030826&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư Giải Pháp (Solution Engineer)","Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong-vnpt-technology-c199353","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","IoT Solutions","Lập Trình MATLAB","","+3"
"https://www.vietnamworks.com/giam-djoc-san-pham-product-director-2030525-jv?source=searchResults&searchType=2&placement=2030825&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Giám Đốc Sản Phẩm (Product Director)","Công Ty Cổ Phần Công Nghệ Công Nghiệp Bưu Chính Viễn Thông - VNPT Technology","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-cong-nghe-cong-nghiep-buu-chinh-vien-thong-vnpt-technology-c199353","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Kiến trúc hệ thống","Linux Kernel","","+3"
"https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-quan-tri-rui-ro-cong-nghe-senior-it-risks-management-specialist-khoi-quan-tri-rui-ro-2025td121-2046823-jv?source=searchResults&searchType=2&placement=2047123&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","Chuyên Viên, Chuyên Viên Cao Cấp Quản Trị Rủi Ro Công Nghệ - Senior IT Risks Management Specialist - Khối Quản Trị Rủi Ro (2025TD121)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","An Toàn Thông Tin","Bảo Mật Dữ Liệu","","+3"
"https://www.vietnamworks.com/global-customer-support--2046744-jv?source=searchResults&searchType=2&placement=2047044&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Global Customer Support","CyberLogitec Vietnam Co., Ltd.","https://www.vietnamworks.com/nha-tuyen-dung/cyberlogitec-vietnam-co-ltd--c217357","$ 500-1,000 /tháng","Hồ Chí Minh","Cập nhật: 28/04/2026","Technical Support","Shipping","Logistics","+2"
"https://www.vietnamworks.com/mb-trainee-ai-engineer-fresher-khoi-cong-nghe-thong-tin-2025td924-2046872-jv?source=searchResults&searchType=2&placement=2047172&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","MB Trainee - AI Engineer (Fresher) - Khối Công Nghệ Thông Tin (2025TD924)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","C","Docker","Microservice","+2"
"https://www.vietnamworks.com/ai-engineer-computer-vision-nlp-llm-khoi-cong-nghe-thong-tin-2026td450582-2046871-jv?source=searchResults&searchType=2&placement=2047171&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","AI Engineer (Computer Vision/ NLP/ LLM) - Khối Công Nghệ Thông Tin (2026TD450582)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Microservice","Docker","Kubernetes","+2"
"https://www.vietnamworks.com/chuyen-vien-phat-trien-va-van-hanh-he-thong-nhom-cong-thanh-toan--2036506-jv?source=searchResults&searchType=2&placement=2036806&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Phát Triển Và Vận Hành Hệ Thống ( Nhóm Cổng Thanh Toán )","Công Ty Cổ Phần Thanh Toán Quốc Gia Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-thanh-toan-quoc-gia-viet-nam-c216711","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","SQL","JavaScript","HTML","+1"
"https://www.vietnamworks.com/jira-specialist-2043295-jv?source=searchResults&searchType=2&placement=2043595&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Jira Specialist","Angst+Pfister AG","https://www.vietnamworks.com/nha-tuyen-dung/angst-pfister-ag-c396384","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","English","Azure AD","+2","EntraID"
"https://www.vietnamworks.com/customer-experience-service-quality-lead-2043524-jv?source=searchResults&searchType=2&placement=2043824&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F00%2F11125301.png&w=3840&q=75","Customer Experience & Service Quality Lead","Netnam Corp.","https://www.vietnamworks.com/nha-tuyen-dung/netnam-corp--c134239","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Communication Skills","Customer Feedback Management","+3",""
"https://www.vietnamworks.com/chuyen-vien-quan-he-djoi-tac-partner-relations-specialist-2033532-jv?source=searchResults&searchType=2&placement=2033832&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fd4%2F11386815.jpg&w=3840&q=75","Chuyên Viên Quan Hệ Đối Tác (Partner Relations Specialist)","MISA Jointstock Company","https://www.vietnamworks.com/nha-tuyen-dung/misa-jointstock-company-c31211","20tr-30tr ₫/tháng","Hà Nội","Cập nhật: 28/04/2026","Quan Hệ Khách Hàng","Kinh Doanh","","+5"
"https://www.vietnamworks.com/ho-ai-engineer-2045800-jv?source=searchResults&searchType=2&placement=2046100&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","[HO] AI Engineer","Shinhan Bank Vietnam","https://www.vietnamworks.com/nha-tuyen-dung/shinhan-bank-vietnam-c7701","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Banking","Machine Learning","","+3"
"https://www.vietnamworks.com/it-helpdesk--2036501-jv?source=searchResults&searchType=2&placement=2036801&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Helpdesk","Công Ty TNHH Ô Tô Isuzu Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-o-to-isuzu-viet-nam-c57551","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","IT Helpdesk","Technical Support","","+3"
"https://www.vietnamworks.com/python-developer--2026161-jv?source=searchResults&searchType=2&placement=2026461&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Python Developer","FPT Software","https://www.vietnamworks.com/nha-tuyen-dung/fpt-software-c7440","$ 1,200-2,700 /tháng","Hà Nội, Hồ Chí Minh","Cập nhật: 28/04/2026","Python","Software Development","AWS","+2"
"https://www.vietnamworks.com/erp-application-support-epicor-preferred-2023254-jv?source=searchResults&searchType=2&placement=2023554&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","ERP Application Support (Epicor Preferred)","Công Ty TNHH Therm- X System Việt Nam Technology","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-therm-x-system-viet-nam-technology-c224954","Thương lượng","Bình Dương, Hồ Chí Minh","Cập nhật: 28/04/2026","Core ERP","SQL Server","Database Development","+2"
"https://www.vietnamworks.com/java-engineer--2046625-jv?source=searchResults&searchType=2&placement=2046925&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Java Engineer","FPT Software","https://www.vietnamworks.com/nha-tuyen-dung/fpt-software-c7440","Thương lượng","Đà Nẵng","Cập nhật: 28/04/2026","Java","Spring","Struts","+2"
"https://www.vietnamworks.com/it-intern--2046675-jv?source=searchResults&searchType=2&placement=2046975&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT Intern","BPCE IOM – Ho Chi Minh City Branch","https://www.vietnamworks.com/nha-tuyen-dung/bpce-iom-ho-chi-minh-city-branch-c67896","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","IT Support","IT Operations","Network Infrastructure","+2"
"https://www.vietnamworks.com/senior-digital-transformation-specialist-chuyen-vien-cao-cap-chuyen-djoi-so-2040154-jv?source=searchResults&searchType=2&placement=2040454&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Senior Digital Transformation Specialist - Chuyên viên Cao cấp Chuyển đổi số","Tổng Công Ty Hàng Hải Việt Nam - CTCP","https://www.vietnamworks.com/nha-tuyen-dung/tong-cong-ty-hang-hai-viet-nam-ctcp-c229271","Từ $ 500 /tháng","Gia Lai","Cập nhật: 28/04/2026","Ai","Bi","Big Data","+2"
"https://www.vietnamworks.com/sales-admin-internal-control-2023209-jv?source=searchResults&searchType=2&placement=2023509&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F00%2F11125301.png&w=3840&q=75","Sales Admin & Internal Control","Netnam Corp.","https://www.vietnamworks.com/nha-tuyen-dung/netnam-corp--c134239","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Tiếng Anh","Contract","Teamwork",""
"https://www.vietnamworks.com/cloud-presales-engineer-2046508-jv?source=searchResults&searchType=2&placement=2046808&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Cloud Presales Engineer","Công Ty Cổ Phần Sunteco","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-sunteco-c350236","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Docker","AI","",""
"https://www.vietnamworks.com/chuyen-vien-toi-uu-thiet-ke-ha-tang-cloud-2046514-jv?source=searchResults&searchType=2&placement=2046814&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Tối Ưu Thiết Kế Hạ Tầng Cloud","Công Ty Cổ Phần Sunteco","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-sunteco-c350236","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Docker","AI","AI","+5"
"https://www.vietnamworks.com/debug-supervisor--2046600-jv?source=searchResults&searchType=2&placement=2046900&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Debug Supervisor","Công Ty TNHH Ajax Systems Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-ajax-systems-viet-nam-c405583","Thương lượng","Hưng Yên, Hải Dương, Hà Nội","Cập nhật: 28/04/2026","Debug","Debugging PCBAs","PCB Debug","+2"
"https://www.vietnamworks.com/lap-trinh-vien-mes-2031139-jv?source=searchResults&searchType=2&placement=2031439&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Lập Trình Viên MES","Công Ty Cổ Phần Hyundai Aluminum Vina","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-hyundai-aluminum-vina-c267497","Thương lượng","Thái Nguyên, Hà Nội","Cập nhật: 28/04/2026","MES","Lập Trình","Java","+2"
"https://www.vietnamworks.com/chuyen-vien-chuyen-vien-cao-cap-khoa-hoc-du-lieu-data-scientist-khoi-du-lieu-2026td450984-2046565-jv?source=searchResults&searchType=2&placement=2046865&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","Chuyên Viên, Chuyên Viên Cao Cấp Khoa Học Dữ Liệu - Data Scientist - Khối Dữ Liệu (2026TD450984)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Data Science","Deep Learning","Keras","+2"
"https://www.vietnamworks.com/chuyen-vien-quan-ly-chat-luong-du-lieu-data-quality-management-specialist-khoi-du-lieu-2026td450981-2046552-jv?source=searchResults&searchType=2&placement=2046852&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","Chuyên viên Quản lý chất lượng dữ liệu - Data Quality Management Specialist - Khối Dữ liệu (2026TD450981)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Data Governance","Data Policy","Data Quality",""
"https://www.vietnamworks.com/chuyen-vien-cao-cap-bao-mat-du-lieu-khoi-du-lieu-senior-data-security-data-division-2026td450980-2046542-jv?source=searchResults&searchType=2&placement=2046842&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2Fe4%2F11445482.png&w=3840&q=75","Chuyên viên cao cấp Bảo mật dữ liệu - Khối Dữ liệu - Senior Data Security - Data Division (2026TD450980)","NGÂN HÀNG TMCP QUÂN ĐỘI – MBBANK","https://www.vietnamworks.com/nha-tuyen-dung/ngan-hang-tmcp-quan-doi-mbbank-c2332","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Cloud Security","Data Masking","Information Security",""
"https://www.vietnamworks.com/it-mes-engineer-chinese-or-english-2042732-jv?source=searchResults&searchType=2&placement=2043032&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","IT MES Engineer - Chinese Or English","Công Ty TNHH Amphenol Highspeed IO Technology Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-amphenol-highspeed-io-technology-viet-nam-c410575","Thương lượng","Bắc Ninh","Cập nhật: 28/04/2026","MES","Python","C#","+2"
"https://www.vietnamworks.com/network-engineer--2025298-jv?source=searchResults&searchType=2&placement=2025598&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Network Engineer","Công Ty TNHH Airquay Vina","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-airquay-vina-c260755","Thương lượng","Hải Phòng","Cập nhật: 28/04/2026","Cisco Network","IT Infrastructure","","+3"
"https://www.vietnamworks.com/chuyen-vien-an-ninh-thong-tin--2019913-jv?source=searchResults&searchType=2&placement=2020213&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên An Ninh Thông Tin","Công Ty Cổ Phần Bảo Hiểm Opes","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-bao-hiem-opes-c290052","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","IT Security","An Toàn Thông Tin Mạng","","+3"
"https://www.vietnamworks.com/ky-su-ky-thuat-vien-van-hanh-ha-tang-bts-thanh-hoa-2026457-jv?source=searchResults&searchType=2&placement=2026757&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kỹ Sư/ Kỹ Thuật Viên Vận Hành Hạ Tầng BTS Thanh Hóa","CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG TÂY THÀNH","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-co-phan-dau-tu-xay-dung-tay-thanh-c402792","Từ 12tr ₫/tháng","Thanh Hóa","Cập nhật: 28/04/2026","Quản Lý Vận Hành","Xử Lý Sự Cố","Giám Sát Hạ Tầng","+2"
"https://www.vietnamworks.com/ke-toan-tong-hop-2026058-jv?source=searchResults&searchType=2&placement=2026358&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Kế Toán Tổng Hợp","CÔNG TY TNHH PHẦN MỀM SUN SOFTWARE","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-phan-mem-sun-software-c415872","Từ 15tr ₫/tháng","Hà Nội","Cập nhật: 28/04/2026","Hạch Toán","Kế Toán Tổng Hợp","","+3"
"https://www.vietnamworks.com/automation-intern-customer-service-order-management-2046519-jv?source=searchResults&searchType=2&placement=2046819&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Automation Intern – Customer Service Order Management","Công Ty TNHH Kimberly-Clark Việt Nam","https://www.vietnamworks.com/nha-tuyen-dung/cong-ty-tnhh-kimberly-clark-viet-nam-c208367","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Application Solution","Microsoft Visual","","+3"
"https://www.vietnamworks.com/user-success-manager-junior-level-quan-ly-trai-nghiem-nguoi-dung-2046457-jv?source=searchResults&searchType=2&placement=2046757&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","User Success Manager - Junior Level/ Quản Lý Trải Nghiệm Người Dùng","CLO Virtual Fashion","https://www.vietnamworks.com/nha-tuyen-dung/clo-virtual-fashion-c329817","Thương lượng","Hồ Chí Minh","Cập nhật: 28/04/2026","Business Development","Operation","User Research","+2"
"https://www.vietnamworks.com/chuyen-vien-an-ninh-bao-mat-security-engineer-ma-so-anbm-03-2030609-jv?source=searchResults&searchType=2&placement=2030909&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên An Ninh Bảo Mật (Security Engineer) - Mã Số: Anbm-03","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","An Toàn Thông Tin","Firewall","Endpoint Security","+2"
"https://www.vietnamworks.com/chuyen-vien-kiem-thu-phan-mem-performance-tester-ma-so-qldv-03-2030522-jv?source=searchResults&searchType=2&placement=2030822&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Kiểm Thử Phần Mềm (Performance Tester) - Mã Số: Qldv-03","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Kiểm Thử","Kiểm thử API","Kiểm Thử Phần Mềm","+2"
"https://www.vietnamworks.com/chuyen-vien-dam-bao-an-toan-thong-tin-mang-cyber-security-engineer-ma-so-anbm-01-2030594-jv?source=searchResults&searchType=2&placement=2030894&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Đảm Bảo An Toàn Thông Tin Mạng (Cyber Security Engineer) - Mã Số: Anbm-01","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Cloud Security","CI/CD","An Toàn Thông Tin","+2"
"https://www.vietnamworks.com/chuyen-vien-lap-trinh-frontend-frontend-developer-ma-so-ptud-02-2030645-jv?source=searchResults&searchType=2&placement=2030945&sortBy=date&qs=0","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Chuyên Viên Lập Trình Frontend (Frontend Developer) - Mã Số: Ptud-02","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Angular","React","Java","+2"
"https://www.vietnamworks.com/chuyen-vien-bao-mat-du-lieu-data-security-engineer-ma-so-anbm-02-2030604-jv?source=searchResults&searchType=2&placement=2030954&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F5e%2F11312089.png&w=3840&q=75","Chuyên Viên Bảo Mật Dữ Liệu (Data Security Engineer) - Mã Số: Anbm-02","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Information security","IT Risk Management","","+3"
"https://www.vietnamworks.com/chuyen-vien-quan-tri-he-thong-cntt-quan-tri-sysadmin-ma-so-vhqt-04-2030636-jv?source=searchResults&searchType=2&placement=2030986&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F5e%2F11312089.png&w=3840&q=75","Chuyên Viên Quản Trị Hệ Thống CNTT (Quản Trị Sysadmin) - Mã Số: Vhqt-04","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","Linux","Window Server","Vmware","+2"
"https://www.vietnamworks.com/chuyen-vien-quan-tri-devops-ma-so-vhqt-02-2030627-jv?source=searchResults&searchType=2&placement=2030977&sortBy=date&qs=0","https://cdn.vietnamworks.com/images?url=https%3A%2F%2Fimages.vietnamworks.com%2Fpictureofcompany%2F5e%2F11312089.png&w=3840&q=75","Chuyên Viên Quản Trị Devops - Mã Số: Vhqt-02","Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt","https://www.vietnamworks.com/nha-tuyen-dung/chi-nhanh-trung-tam-cong-nghe-thong-tin-tap-doan-bao-viet-c324728","Thương lượng","Hà Nội","Cập nhật: 28/04/2026","CI/CD","Docker","Kubernetes","+2"
